GP_name,quali_pos,constructor,driver,position,driver_confidence,constructor_relaiblity,active_driver,active_constructor,dob
Hockenheimring,15,AlphaTauri,Carlos Sainz,13,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Hockenheimring,16,AlphaTauri,Pierre Gasly,17,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Hockenheimring,16,AlphaTauri,Alexander Albon,17,0.9565217391304348,0.4547738693467337,1,1,1996-03-23
Hockenheimring,10,Racing Point,Sergio Pérez,10,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Hockenheimring,9,Racing Point,Sergio Pérez,9,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Hockenheimring,10,Racing Point,Sergio Pérez,10,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Hockenheimring,15,Racing Point,Esteban Ocon,16,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Hockenheimring,17,Alfa Romeo,Sergio Pérez,12,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Hockenheimring,9,Alfa Romeo,Charles Leclerc,9,0.8444444444444444,0.42713567839195976,1,1,1997-10-16
Hockenheimring,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Hockenheimring,2,Red Bull,Sebastian Vettel,2,0.955,0.825,1,1,1987-07-03
Hockenheimring,6,Red Bull,Sebastian Vettel,6,0.955,0.825,1,1,1987-07-03
Hockenheimring,5,Red Bull,Daniel Ricciardo,5,0.9421965317919075,0.825,1,1,1989-07-01
Hockenheimring,3,Red Bull,Daniel Ricciardo,3,0.9421965317919075,0.825,1,1,1989-07-01
Hockenheimring,20,Red Bull,Daniel Ricciardo,15,0.9421965317919075,0.825,1,1,1989-07-01
Hockenheimring,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Hockenheimring,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Hockenheimring,2,Red Bull,Max Verstappen,2,0.9142857142857143,0.825,1,1,1997-09-30
Hockenheimring,4,Red Bull,Pierre Gasly,4,0.9387755102040817,0.825,1,1,1996-02-07
Hockenheimring,10,Renault,Kimi Räikkönen,10,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Hockenheimring,19,Renault,Romain Grosjean,15,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Hockenheimring,14,Renault,Romain Grosjean,15,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Hockenheimring,5,Alfa Romeo,Kimi Räikkönen,5,0.9440993788819876,0.42713567839195976,1,1,1979-10-17
Hockenheimring,11,Alfa Romeo,Antonio Giovinazzi,11,0.88,0.42713567839195976,1,1,1993-12-14
Hockenheimring,20,Haas F1 Team,Romain Grosjean,15,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Hockenheimring,6,Haas F1 Team,Romain Grosjean,6,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Hockenheimring,6,Haas F1 Team,Romain Grosjean,6,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Hockenheimring,5,Haas F1 Team,Kevin Magnussen,5,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Hockenheimring,12,Haas F1 Team,Kevin Magnussen,12,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Hockenheimring,8,Racing Point,Sergio Pérez,8,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Hockenheimring,15,Racing Point,Lance Stroll,15,0.9230769230769231,0.6084788029925188,1,1,1998-10-29
Korean International Circuit,17,Williams,Valtteri Bottas,17,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Korean International Circuit,4,McLaren,Lewis Hamilton,4,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Korean International Circuit,1,McLaren,Lewis Hamilton,1,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Korean International Circuit,3,McLaren,Lewis Hamilton,3,0.945273631840796,0.5914786967418546,1,1,1985-01-07
Korean International Circuit,10,McLaren,Sergio Pérez,11,0.9333333333333333,0.5914786967418546,1,1,1990-01-26
Korean International Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Korean International Circuit,21,AlphaTauri,Daniel Ricciardo,16,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Korean International Circuit,12,AlphaTauri,Daniel Ricciardo,13,0.9421965317919075,0.4547738693467337,1,1,1989-07-01
Korean International Circuit,17,Alfa Romeo,Sergio Pérez,17,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Korean International Circuit,12,Alfa Romeo,Sergio Pérez,12,0.9333333333333333,0.42713567839195976,1,1,1990-01-26
Korean International Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Korean International Circuit,2,Red Bull,Sebastian Vettel,2,0.955,0.825,1,1,1987-07-03
Korean International Circuit,2,Red Bull,Sebastian Vettel,2,0.955,0.825,1,1,1987-07-03
Korean International Circuit,1,Red Bull,Sebastian Vettel,1,0.955,0.825,1,1,1987-07-03
Korean International Circuit,5,Renault,Kimi Räikkönen,5,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Korean International Circuit,9,Renault,Kimi Räikkönen,10,0.9440993788819876,0.5301507537688442,1,1,1979-10-17
Korean International Circuit,7,Renault,Romain Grosjean,7,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Korean International Circuit,3,Renault,Romain Grosjean,4,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Sochi Autodrom,10,Renault,Daniel Ricciardo,10,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Sochi Autodrom,17,Renault,Kevin Magnussen,17,0.9523809523809523,0.5301507537688442,1,1,1992-10-05
Sochi Autodrom,11,Renault,Carlos Sainz,14,0.9038461538461539,0.5301507537688442,1,1,1994-09-01
Sochi Autodrom,3,Williams,Valtteri Bottas,3,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Sochi Autodrom,3,Williams,Valtteri Bottas,3,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Sochi Autodrom,2,Williams,Valtteri Bottas,3,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Sochi Autodrom,11,Williams,Lance Stroll,12,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Sochi Autodrom,14,Williams,Lance Stroll,20,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Sochi Autodrom,17,Williams,George Russell,17,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Sochi Autodrom,11,McLaren,Kevin Magnussen,6,0.9523809523809523,0.5914786967418546,1,1,1992-10-05
Sochi Autodrom,5,McLaren,Carlos Sainz,6,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Sochi Autodrom,7,McLaren,Lando Norris,8,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Sochi Autodrom,4,Ferrari,Sebastian Vettel,4,0.955,0.8980099502487562,1,1,1987-07-03
Sochi Autodrom,7,Ferrari,Sebastian Vettel,2,0.955,0.8980099502487562,1,1,1987-07-03
Sochi Autodrom,1,Ferrari,Sebastian Vettel,1,0.955,0.8980099502487562,1,1,1987-07-03
Sochi Autodrom,3,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Sochi Autodrom,3,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Sochi Autodrom,8,Ferrari,Kimi Räikkönen,9,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Sochi Autodrom,5,Ferrari,Kimi Räikkönen,5,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Sochi Autodrom,3,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Sochi Autodrom,2,Ferrari,Kimi Räikkönen,2,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Sochi Autodrom,4,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Sochi Autodrom,1,Ferrari,Charles Leclerc,1,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Sochi Autodrom,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Sochi Autodrom,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Sochi Autodrom,10,Mercedes,Lewis Hamilton,10,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Sochi Autodrom,4,Mercedes,Lewis Hamilton,4,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Sochi Autodrom,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Sochi Autodrom,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Sochi Autodrom,3,Mercedes,Valtteri Bottas,3,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Sochi Autodrom,1,Mercedes,Valtteri Bottas,1,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Sochi Autodrom,4,Mercedes,Valtteri Bottas,5,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Sochi Autodrom,5,AlphaTauri,Daniil Kvyat,5,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Sochi Autodrom,12,AlphaTauri,Daniil Kvyat,13,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Sochi Autodrom,19,AlphaTauri,Daniil Kvyat,20,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Sochi Autodrom,11,AlphaTauri,Carlos Sainz,11,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Sochi Autodrom,14,AlphaTauri,Carlos Sainz,11,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Sochi Autodrom,9,AlphaTauri,Max Verstappen,9,0.9142857142857143,0.4547738693467337,1,1,1997-09-30
Sochi Autodrom,9,AlphaTauri,Max Verstappen,9,0.9142857142857143,0.4547738693467337,1,1,1997-09-30
Sochi Autodrom,17,AlphaTauri,Pierre Gasly,13,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Sochi Autodrom,16,AlphaTauri,Pierre Gasly,11,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Sochi Autodrom,12,Racing Point,Sergio Pérez,13,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Sochi Autodrom,7,Racing Point,Sergio Pérez,7,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Sochi Autodrom,6,Racing Point,Sergio Pérez,7,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Sochi Autodrom,9,Racing Point,Sergio Pérez,9,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Sochi Autodrom,8,Racing Point,Sergio Pérez,8,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Sochi Autodrom,10,Racing Point,Esteban Ocon,10,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Sochi Autodrom,6,Racing Point,Esteban Ocon,6,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Sochi Autodrom,7,Alfa Romeo,Charles Leclerc,7,0.8444444444444444,0.42713567839195976,1,1,1997-10-16
Sochi Autodrom,10,Red Bull,Sebastian Vettel,11,0.955,0.825,1,1,1987-07-03
Sochi Autodrom,6,Red Bull,Daniel Ricciardo,7,0.9421965317919075,0.825,1,1,1989-07-01
Sochi Autodrom,10,Red Bull,Daniel Ricciardo,10,0.9421965317919075,0.825,1,1,1989-07-01
Sochi Autodrom,5,Red Bull,Daniel Ricciardo,6,0.9421965317919075,0.825,1,1,1989-07-01
Sochi Autodrom,5,Red Bull,Daniel Ricciardo,5,0.9421965317919075,0.825,1,1,1989-07-01
Sochi Autodrom,18,Red Bull,Daniel Ricciardo,12,0.9421965317919075,0.825,1,1,1989-07-01
Sochi Autodrom,11,Red Bull,Daniil Kvyat,11,0.9175257731958762,0.825,1,1,1994-04-26
Sochi Autodrom,8,Red Bull,Daniil Kvyat,8,0.9175257731958762,0.825,1,1,1994-04-26
Sochi Autodrom,7,Red Bull,Max Verstappen,7,0.9142857142857143,0.825,1,1,1997-09-30
Sochi Autodrom,19,Red Bull,Max Verstappen,11,0.9142857142857143,0.825,1,1,1997-09-30
Sochi Autodrom,9,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Sochi Autodrom,0,Red Bull,Alexander Albon,19,0.9565217391304348,0.825,1,1,1996-03-23
Sochi Autodrom,15,Renault,Romain Grosjean,16,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Sochi Autodrom,8,Renault,Romain Grosjean,8,0.8518518518518519,0.5301507537688442,1,1,1986-04-17
Sochi Autodrom,15,Alfa Romeo,Kimi Räikkönen,16,0.9440993788819876,0.42713567839195976,1,1,1979-10-17
Sochi Autodrom,12,Alfa Romeo,Antonio Giovinazzi,13,0.88,0.42713567839195976,1,1,1993-12-14
Sochi Autodrom,15,Haas F1 Team,Romain Grosjean,15,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Sochi Autodrom,19,Haas F1 Team,Romain Grosjean,20,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Sochi Autodrom,9,Haas F1 Team,Romain Grosjean,9,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Sochi Autodrom,8,Haas F1 Team,Romain Grosjean,9,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Sochi Autodrom,13,Haas F1 Team,Kevin Magnussen,14,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Sochi Autodrom,5,Haas F1 Team,Kevin Magnussen,5,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Sochi Autodrom,13,Haas F1 Team,Kevin Magnussen,14,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Sochi Autodrom,11,Racing Point,Sergio Pérez,12,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Sochi Autodrom,14,Racing Point,Lance Stroll,15,0.9230769230769231,0.6084788029925188,1,1,1998-10-29
Baku City Circuit,10,Renault,Daniel Ricciardo,11,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Baku City Circuit,22,Renault,Kevin Magnussen,21,0.9523809523809523,0.5301507537688442,1,1,1992-10-05
Baku City Circuit,9,Renault,Carlos Sainz,10,0.9038461538461539,0.5301507537688442,1,1,1994-09-01
Baku City Circuit,8,Williams,Valtteri Bottas,8,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Baku City Circuit,8,Williams,Lance Stroll,8,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Baku City Circuit,10,Williams,Lance Stroll,11,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Baku City Circuit,16,Williams,George Russell,17,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Baku City Circuit,9,McLaren,Carlos Sainz,10,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Baku City Circuit,7,McLaren,Lando Norris,7,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Baku City Circuit,3,Ferrari,Sebastian Vettel,4,0.955,0.8980099502487562,1,1,1987-07-03
Baku City Circuit,4,Ferrari,Sebastian Vettel,4,0.955,0.8980099502487562,1,1,1987-07-03
Baku City Circuit,1,Ferrari,Sebastian Vettel,1,0.955,0.8980099502487562,1,1,1987-07-03
Baku City Circuit,3,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Baku City Circuit,4,Ferrari,Kimi Räikkönen,5,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Baku City Circuit,3,Ferrari,Kimi Räikkönen,3,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Baku City Circuit,6,Ferrari,Kimi Räikkönen,6,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Baku City Circuit,8,Ferrari,Charles Leclerc,9,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Baku City Circuit,10,Mercedes,Lewis Hamilton,10,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Baku City Circuit,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Baku City Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Baku City Circuit,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Baku City Circuit,2,Mercedes,Valtteri Bottas,2,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Baku City Circuit,3,Mercedes,Valtteri Bottas,3,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Baku City Circuit,1,Mercedes,Valtteri Bottas,1,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Baku City Circuit,6,AlphaTauri,Daniil Kvyat,7,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Baku City Circuit,11,AlphaTauri,Daniil Kvyat,11,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Baku City Circuit,6,AlphaTauri,Daniil Kvyat,6,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Baku City Circuit,18,AlphaTauri,Carlos Sainz,13,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Baku City Circuit,15,AlphaTauri,Carlos Sainz,12,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Baku City Circuit,17,AlphaTauri,Pierre Gasly,17,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Baku City Circuit,11,AlphaTauri,Alexander Albon,12,0.9565217391304348,0.4547738693467337,1,1,1996-03-23
Baku City Circuit,7,Racing Point,Sergio Pérez,2,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Baku City Circuit,6,Racing Point,Sergio Pérez,6,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Baku City Circuit,8,Racing Point,Sergio Pérez,8,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Baku City Circuit,7,Racing Point,Esteban Ocon,7,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Baku City Circuit,7,Racing Point,Esteban Ocon,7,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
Baku City Circuit,13,Alfa Romeo,Charles Leclerc,14,0.8444444444444444,0.42713567839195976,1,1,1997-10-16
Baku City Circuit,2,Red Bull,Daniel Ricciardo,3,0.9421965317919075,0.825,1,1,1989-07-01
Baku City Circuit,10,Red Bull,Daniel Ricciardo,10,0.9421965317919075,0.825,1,1,1989-07-01
Baku City Circuit,4,Red Bull,Daniel Ricciardo,4,0.9421965317919075,0.825,1,1,1989-07-01
Baku City Circuit,9,Red Bull,Max Verstappen,9,0.9142857142857143,0.825,1,1,1997-09-30
Baku City Circuit,5,Red Bull,Max Verstappen,5,0.9142857142857143,0.825,1,1,1997-09-30
Baku City Circuit,5,Red Bull,Max Verstappen,5,0.9142857142857143,0.825,1,1,1997-09-30
Baku City Circuit,4,Red Bull,Max Verstappen,4,0.9142857142857143,0.825,1,1,1997-09-30
Baku City Circuit,0,Red Bull,Pierre Gasly,20,0.9387755102040817,0.825,1,1,1996-02-07
Baku City Circuit,0,Alfa Romeo,Kimi Räikkönen,19,0.9440993788819876,0.42713567839195976,1,1,1979-10-17
Baku City Circuit,17,Alfa Romeo,Antonio Giovinazzi,8,0.88,0.42713567839195976,1,1,1993-12-14
Baku City Circuit,11,Haas F1 Team,Romain Grosjean,11,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Baku City Circuit,16,Haas F1 Team,Romain Grosjean,17,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Baku City Circuit,20,Haas F1 Team,Romain Grosjean,20,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Baku City Circuit,14,Haas F1 Team,Romain Grosjean,15,0.8518518518518519,0.34302325581395354,1,1,1986-04-17
Baku City Circuit,12,Haas F1 Team,Kevin Magnussen,13,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Baku City Circuit,15,Haas F1 Team,Kevin Magnussen,15,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Baku City Circuit,12,Haas F1 Team,Kevin Magnussen,13,0.9523809523809523,0.34302325581395354,1,1,1992-10-05
Baku City Circuit,5,Racing Point,Sergio Pérez,5,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Baku City Circuit,13,Racing Point,Lance Stroll,14,0.9230769230769231,0.6084788029925188,1,1,1998-10-29
Red Bull Ring,12,Renault,Daniel Ricciardo,14,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Red Bull Ring,10,Renault,Daniel Ricciardo,10,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Red Bull Ring,8,Renault,Daniel Ricciardo,9,0.9421965317919075,0.5301507537688442,1,1,1989-07-01
Red Bull Ring,17,Renault,Kevin Magnussen,17,0.9523809523809523,0.5301507537688442,1,1,1992-10-05
Red Bull Ring,9,Renault,Carlos Sainz,9,0.9038461538461539,0.5301507537688442,1,1,1994-09-01
Red Bull Ring,14,Renault,Esteban Ocon,14,0.9230769230769231,0.5301507537688442,1,1,1996-09-17
Red Bull Ring,5,Renault,Esteban Ocon,5,0.9230769230769231,0.5301507537688442,1,1,1996-09-17
Red Bull Ring,2,Williams,Valtteri Bottas,2,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Red Bull Ring,6,Williams,Valtteri Bottas,6,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Red Bull Ring,7,Williams,Valtteri Bottas,8,0.965034965034965,0.4962593516209476,1,1,1989-08-28
Red Bull Ring,18,Williams,Lance Stroll,18,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Red Bull Ring,14,Williams,Lance Stroll,15,0.9230769230769231,0.4962593516209476,1,1,1998-10-29
Red Bull Ring,0,Williams,George Russell,19,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Red Bull Ring,17,Williams,George Russell,17,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Red Bull Ring,11,Williams,George Russell,12,0.9583333333333334,0.4962593516209476,1,1,1998-02-15
Red Bull Ring,20,Williams,Nicholas Latifi,20,1.0,0.4962593516209476,1,1,1995-06-29
Red Bull Ring,18,Williams,Nicholas Latifi,18,1.0,0.4962593516209476,1,1,1995-06-29
Red Bull Ring,6,McLaren,Kevin Magnussen,6,0.9523809523809523,0.5914786967418546,1,1,1992-10-05
Red Bull Ring,19,McLaren,Carlos Sainz,15,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Red Bull Ring,8,McLaren,Carlos Sainz,8,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Red Bull Ring,3,McLaren,Carlos Sainz,3,0.9038461538461539,0.5914786967418546,1,1,1994-09-01
Red Bull Ring,5,McLaren,Lando Norris,6,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Red Bull Ring,3,McLaren,Lando Norris,4,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Red Bull Ring,9,McLaren,Lando Norris,6,0.9166666666666666,0.5914786967418546,1,1,1999-11-13
Red Bull Ring,3,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,9,Ferrari,Sebastian Vettel,4,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,2,Ferrari,Sebastian Vettel,2,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,6,Ferrari,Sebastian Vettel,3,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,9,Ferrari,Sebastian Vettel,10,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,11,Ferrari,Sebastian Vettel,11,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,10,Ferrari,Sebastian Vettel,10,0.955,0.8980099502487562,1,1,1987-07-03
Red Bull Ring,8,Ferrari,Kimi Räikkönen,8,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Red Bull Ring,14,Ferrari,Kimi Räikkönen,18,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Red Bull Ring,4,Ferrari,Kimi Räikkönen,6,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Red Bull Ring,3,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Red Bull Ring,3,Ferrari,Kimi Räikkönen,4,0.9440993788819876,0.8980099502487562,1,1,1979-10-17
Red Bull Ring,1,Ferrari,Charles Leclerc,1,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Red Bull Ring,7,Ferrari,Charles Leclerc,7,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Red Bull Ring,14,Ferrari,Charles Leclerc,11,0.8444444444444444,0.8980099502487562,1,1,1997-10-16
Red Bull Ring,9,Mercedes,Lewis Hamilton,9,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,8,Mercedes,Lewis Hamilton,3,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,2,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,4,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,5,Mercedes,Lewis Hamilton,2,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,1,Mercedes,Lewis Hamilton,1,0.945273631840796,0.8778054862842892,1,1,1985-01-07
Red Bull Ring,1,Mercedes,Valtteri Bottas,1,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Red Bull Ring,1,Mercedes,Valtteri Bottas,1,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Red Bull Ring,3,Mercedes,Valtteri Bottas,4,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Red Bull Ring,1,Mercedes,Valtteri Bottas,1,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Red Bull Ring,4,Mercedes,Valtteri Bottas,4,0.965034965034965,0.8778054862842892,1,1,1989-08-28
Red Bull Ring,7,AlphaTauri,Daniil Kvyat,7,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Red Bull Ring,22,AlphaTauri,Daniil Kvyat,20,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Red Bull Ring,14,AlphaTauri,Daniil Kvyat,14,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Red Bull Ring,16,AlphaTauri,Daniil Kvyat,18,0.9175257731958762,0.4547738693467337,1,1,1994-04-26
Red Bull Ring,12,AlphaTauri,Carlos Sainz,13,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Red Bull Ring,15,AlphaTauri,Carlos Sainz,15,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Red Bull Ring,10,AlphaTauri,Carlos Sainz,10,0.9038461538461539,0.4547738693467337,1,1,1994-09-01
Red Bull Ring,7,AlphaTauri,Max Verstappen,7,0.9142857142857143,0.4547738693467337,1,1,1997-09-30
Red Bull Ring,12,AlphaTauri,Pierre Gasly,12,0.9387755102040817,0.4547738693467337,1,1,1996-02-07
Red Bull Ring,18,AlphaTauri,Alexander Albon,13,0.9565217391304348,0.4547738693467337,1,1,1996-03-23
Red Bull Ring,15,Racing Point,Sergio Pérez,11,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Red Bull Ring,13,Racing Point,Sergio Pérez,16,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Red Bull Ring,16,Racing Point,Sergio Pérez,16,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Red Bull Ring,7,Racing Point,Sergio Pérez,8,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Red Bull Ring,16,Racing Point,Sergio Pérez,17,0.9333333333333333,0.6084788029925188,1,1,1990-01-26
Red Bull Ring,9,Racing Point,Esteban Ocon,9,0.9230769230769231,0.6084788029925188,1,1,1996-09-17
